t,y,y_diff
0.21089671206963362,3206,-17.0
0.21091754548977287,3187,-19.0
0.21093837890991213,3132,-55.0
0.21095921233005138,3028,-104.0
0.21098004575019064,2909,-119.0
0.2110008791703299,2781,-128.0
0.21102171259046915,2624,-157.0
0.21104254601060837,2484,-140.0
0.21106337943074763,2466,-18.0
0.21108421285088688,2548,82.0
0.21110504627102614,2577,29.0
0.2111258796911654,2540,-37.0
0.21114671311130465,2507,-33.0
0.2111675465314439,2441,-66.0
0.21118837995158313,2390,-51.0
0.21120921337172238,2478,88.0
0.21123004679186164,2626,148.0
0.2112508802120009,2739,113.0
0.21127171363214015,2864,125.0
0.2112925470522794,2913,49.0
0.21131338047241865,2800,-113.0
0.21133421389255788,2659,-141.0
0.21135504731269714,2504,-155.0
0.2113758807328364,2235,-269.0
0.21139671415297565,2020,-215.0
0.2114175475731149,1982,-38.0
0.21143838099325415,1950,-32.0
0.2114592144133934,1865,-85.0
0.21148004783353264,1824,-41.0
0.2115008812536719,1778,-46.0
0.21152171467381115,1685,-93.0
0.2115425480939504,1602,-83.0
0.21156338151408965,1501,-101.0
0.2115842149342289,1368,-133.0
0.21160504835436816,1286,-82.0
0.2116258817745074,1242,-44.0
0.21164671519464665,1117,-125.0
0.2116675486147859,886,-231.0
0.21168838203492515,656,-230.0
0.2117092154550644,522,-134.0
0.21173004887520366,485,-37.0
0.21175088229534292,528,43.0
0.21177171571548215,621,93.0
0.2117925491356214,660,39.0
0.21181338255576065,664,4.0
0.2118342159758999,776,112.0
0.21185504939603916,903,127.0
0.21187588281617842,870,-33.0
0.21189671623631764,795,-75.0
0.2119175496564569,767,-28.0
0.21193838307659615,648,-119.0
0.2119592164967354,504,-144.0
0.21198004991687466,467,-37.0
0.21200088333701392,367,-100.0
0.21202171675715317,149,-218.0
0.2120425501772924,46,-103.0
0.21206338359743165,74,28.0
0.2120842170175709,75,1.0
0.21210505043771016,84,9.0
0.21212588385784942,152,68.0
0.21214671727798867,203,51.0
0.21216755069812793,197,-6.0
0.21218838411826715,145,-52.0
0.2122092175384064,103,-42.0
0.21223005095854566,164,61.0
0.21225088437868492,289,125.0
0.21227171779882417,360,71.0
0.21229255121896343,407,47.0
0.21231338463910268,476,69.0
0.2123342180592419,495,19.0
0.21235505147938116,437,-58.0
0.21237588489952042,349,-88.0
0.21239671831965967,235,-114.0
0.21241755173979893,126,-109.0
0.21243838515993818,58,-68.0
0.21245921858007744,-23,-81.0
0.21248005200021666,-99,-76.0
0.21250088542035592,-59,40.0
0.21252171884049517,0,59.0
0.21254255226063443,-95,-95.0
0.21256338568077368,-188,-93.0
0.21258421910091294,-104,84.0
0.2126050525210522,-52,52.0
0.21262588594119142,-216,-164.0
0.21264671936133067,-458,-242.0
0.21266755278146993,-684,-226.0
0.21268838620160918,-892,-208.0
0.21270921962174844,-1026,-134.0
0.2127300530418877,-1167,-141.0
0.21275088646202694,-1392,-225.0
0.21277171988216617,-1552,-160.0
0.21279255330230543,-1628,-76.0
0.21281338672244468,-1726,-98.0
0.21283422014258394,-1694,32.0
0.2128550535627232,-1451,243.0
0.21287588698286244,-1255,196.0
0.2128967204030017,-1181,74.0
0.21291755382314093,-1104,77.0
0.21293838724328018,-1082,22.0
0.21295922066341944,-1132,-50.0
0.2129800540835587,-1170,-38.0
0.21300088750369794,-1277,-107.0
0.2130217209238372,-1455,-178.0
0.21304255434397645,-1556,-101.0
0.21306338776411568,-1637,-81.0
0.21308422118425493,-1794,-157.0
0.2131050546043942,-1921,-127.0
0.21312588802453344,-1958,-37.0
0.2131467214446727,-1932,26.0
0.21316755486481195,-1863,69.0
0.2131883882849512,-1852,11.0
0.21320922170509043,-1896,-44.0
0.2132300551252297,-1815,81.0
0.21325088854536894,-1598,217.0
0.2132717219655082,-1409,189.0
0.21329255538564745,-1348,61.0
0.2133133888057867,-1473,-125.0
0.21333422222592596,-1705,-232.0
0.2133550556460652,-1834,-129.0
0.21337588906620444,-1882,-48.0
0.2133967224863437,-2018,-136.0
0.21341755590648295,-2193,-175.0
0.2134383893266222,-2314,-121.0
0.21345922274676146,-2410,-96.0
0.2134800561669007,-2510,-100.0
0.21350088958703994,-2683,-173.0
0.2135217230071792,-2945,-262.0
0.21354255642731845,-3134,-189.0
0.2135633898474577,-3214,-80.0
0.21358422326759696,-3333,-119.0
0.21360505668773622,-3491,-158.0
0.21362589010787544,-3597,-106.0
0.2136467235280147,-3641,-44.0
0.21366755694815395,-3625,16.0
0.2136883903682932,-3623,2.0
0.21370922378843246,-3744,-121.0
0.21373005720857172,-3912,-168.0
0.21375089062871097,-4003,-91.0
0.2137717240488502,-3997,6.0
0.21379255746898945,-3912,85.0
0.2138133908891287,-3887,25.0
0.21383422430926796,-4095,-208.0
0.21385505772940722,-4407,-312.0
0.21387589114954647,-4583,-176.0
0.21389672456968573,-4622,-39.0
0.21391755798982495,-4624,-2.0
0.2139383914099642,-4632,-8.0
0.21395922483010346,-4612,20.0
0.21398005825024272,-4476,136.0
0.21400089167038197,-4298,178.0
0.21402172509052123,-4226,72.0
0.21404255851066048,-4164,62.0
0.2140633919307997,-4035,129.0
0.21408422535093896,-3994,41.0
0.21410505877107822,-4008,-14.0
0.21412589219121747,-3930,78.0
0.21414672561135673,-3896,34.0
0.21416755903149598,-3980,-84.0
0.21418839245163523,-4012,-32.0
0.21420922587177446,-4021,-9.0
0.21423005929191372,-4139,-118.0
0.21425089271205297,-4256,-117.0
0.21427172613219223,-4273,-17.0
0.21429255955233148,-4256,17.0
0.21431339297247073,-4225,31.0
0.21433422639261,-4179,46.0
0.21435505981274922,-4166,13.0
0.21437589323288847,-4171,-5.0
0.21439672665302772,-4143,28.0
0.21441756007316698,-4067,76.0
0.21443839349330623,-3972,95.0
0.2144592269134455,-3901,71.0
0.21448006033358474,-3801,100.0
0.21450089375372397,-3605,196.0
0.21452172717386322,-3413,192.0
0.21454256059400248,-3312,101.0
0.21456339401414173,-3220,92.0
0.214584227434281,-3106,114.0
0.21460506085442024,-3041,65.0
0.2146258942745595,-3015,26.0
0.21464672769469872,-2989,26.0
0.21466756111483798,-2963,26.0
0.21468839453497723,-2904,59.0
0.2147092279551165,-2811,93.0
0.21473006137525574,-2725,86.0
0.214750894795395,-2602,123.0
0.21477172821553425,-2399,203.0
0.21479256163567348,-2174,225.0
0.21481339505581273,-1971,203.0
0.214834228475952,-1795,176.0
0.21485506189609124,-1665,130.0
0.2148758953162305,-1575,90.0
0.21489672873636975,-1507,68.0
0.21491756215650898,-1472,35.0
0.21493839557664823,-1464,8.0
0.2149592289967875,-1467,-3.0
0.21498006241692674,-1476,-9.0
0.215000895837066,-1483,-7.0
0.21502172925720525,-1481,2.0
0.2150425626773445,-1426,55.0
0.21506339609748373,-1256,170.0
0.215084229517623,-1058,198.0
0.21510506293776224,-1007,51.0
0.2151258963579015,-1048,-41.0
0.21514672977804075,-976,72.0
0.21516756319818,-788,188.0
0.21518839661831926,-616,172.0
0.2152092300384585,-504,112.0
0.21523006345859774,-461,43.0
0.215250896878737,-476,-15.0
0.21527173029887625,-455,21.0
0.2152925637190155,-349,106.0
0.21531339713915476,-253,96.0
0.21533423055929402,-269,-16.0
0.21535506397943324,-392,-123.0
0.2153758973995725,-546,-154.0
0.21539673081971175,-634,-88.0
0.215417564239851,-598,36.0
0.21543839765999026,-492,106.0
0.21545923108012952,-438,54.0
0.21548006450026877,-469,-31.0
0.215500897920408,-492,-23.0
0.21552173134054725,-459,33.0
0.2155425647606865,-439,20.0
0.21556339818082576,-481,-42.0
0.21558423160096502,-581,-100.0
0.21560506502110427,-755,-174.0
0.21562589844124352,-959,-204.0
0.21564673186138275,-1071,-112.0
0.215667565281522,-1108,-37.0
0.21568839870166126,-1219,-111.0
0.21570923212180051,-1409,-190.0
0.21573006554193977,-1558,-149.0
0.21575089896207902,-1643,-85.0
0.21577173238221828,-1703,-60.0
0.2157925658023575,-1738,-35.0
0.21581339922249676,-1760,-22.0
0.21583423264263601,-1750,10.0
0.21585506606277527,-1660,90.0
0.21587589948291452,-1542,118.0
0.21589673290305378,-1500,42.0
0.21591756632319303,-1517,-17.0
0.21593839974333226,-1521,-4.0
0.21595923316347151,-1520,1.0
0.21598006658361077,-1512,8.0
0.21600090000375002,-1432,80.0
0.21602173342388928,-1283,149.0
0.21604256684402853,-1182,101.0
0.2160634002641678,-1171,11.0
0.21608423368430701,-1147,24.0
0.21610506710444627,-1046,101.0
0.21612590052458552,-916,130.0
0.21614673394472478,-817,99.0
0.21616756736486403,-799,18.0
0.2161884007850033,-880,-81.0
0.21620923420514254,-974,-94.0
0.21623006762528177,-1033,-59.0
0.21625090104542102,-1138,-105.0
0.21627173446556028,-1247,-109.0
0.21629256788569953,-1259,-12.0
0.2163134013058388,-1301,-42.0
0.21633423472597804,-1428,-127.0
0.2163550681461173,-1417,11.0
0.21637590156625652,-1271,146.0
0.21639673498639578,-1223,48.0
0.21641756840653503,-1222,1.0
0.2164384018266743,-1117,105.0
0.21645923524681354,-1006,111.0
0.2164800686669528,-933,73.0
0.21650090208709202,-855,78.0
0.21652173550723128,-858,-3.0
0.21654256892737053,-937,-79.0
0.2165634023475098,-972,-35.0
0.21658423576764904,-991,-19.0
0.2166050691877883,-993,-2.0
0.21662590260792755,-899,94.0
0.21664673602806678,-833,66.0
0.21666756944820603,-884,-51.0
0.2166884028683453,-857,27.0
0.21670923628848454,-673,184.0
0.2167300697086238,-498,175.0
0.21675090312876305,-409,89.0
0.2167717365489023,-386,23.0
0.21679256996904153,-422,-36.0
0.2168134033891808,-463,-41.0
0.21683423680932004,-491,-28.0
0.2168550702294593,-507,-16.0
0.21687590364959855,-432,75.0
0.2168967370697378,-301,131.0
0.21691757048987706,-291,10.0
0.2169384039100163,-395,-104.0
0.21695923733015554,-495,-100.0
0.2169800707502948,-633,-138.0
0.21700090417043405,-786,-153.0
0.2170217375905733,-771,15.0
0.21704257101071256,-603,168.0
0.21706340443085181,-493,110.0
0.21708423785099104,-477,16.0
0.2171050712711303,-423,54.0
0.21712590469126955,-267,156.0
0.2171467381114088,-21,246.0
0.21716757153154806,280,301.0
0.2171884049516873,532,252.0
0.21720923837182657,653,121.0
0.2172300717919658,694,41.0
0.21725090521210505,732,38.0
0.2172717386322443,744,12.0
0.21729257205238356,691,-53.0
0.2173134054725228,607,-84.0
0.21733423889266207,556,-51.0
0.21735507231280132,582,26.0
0.21737590573294055,685,103.0
0.2173967391530798,806,121.0
0.21741757257321906,903,97.0
0.2174384059933583,1005,102.0
0.21745923941349757,1130,125.0
0.21748007283363682,1245,115.0
0.21750090625377608,1327,82.0
0.2175217396739153,1395,68.0
0.21754257309405456,1517,122.0
0.2175634065141938,1753,236.0
0.21758423993433307,2062,309.0
0.21760507335447232,2316,254.0
0.21762590677461158,2402,86.0
0.21764674019475083,2327,-75.0
0.21766757361489006,2211,-116.0
0.2176884070350293,2150,-61.0
0.21770924045516857,2126,-24.0
0.21773007387530782,2095,-31.0
0.21775090729544708,2022,-73.0
0.21777174071558633,1882,-140.0
0.2177925741357256,1761,-121.0
0.2178134075558648,1747,-14.0
0.21783424097600407,1751,4.0
0.21785507439614332,1676,-75.0
0.21787590781628258,1567,-109.0
0.21789674123642183,1473,-94.0
0.21791757465656109,1432,-41.0
0.21793840807670034,1469,37.0
0.21795924149683957,1445,-24.0
0.21798007491697882,1272,-173.0
0.21800090833711808,1124,-148.0
0.21802174175725733,1063,-61.0
0.21804257517739659,913,-150.0
0.21806340859753584,690,-223.0
0.21808424201767507,578,-112.0
0.21810507543781432,600,22.0
0.21812590885795358,684,84.0
0.21814674227809283,748,64.0
0.21816757569823209,738,-10.0
0.21818840911837134,775,37.0
0.2182092425385106,937,162.0
0.21823007595864982,1032,95.0
0.21825090937878908,1031,-1.0
0.21827174279892833,1174,143.0
0.21829257621906759,1409,235.0
0.21831340963920684,1484,75.0
0.2183342430593461,1458,-26.0
0.21835507647948535,1458,0.0
0.21837590989962458,1399,-59.0
0.21839674331976383,1303,-96.0
0.21841757673990309,1320,17.0
0.21843841016004234,1417,97.0
0.2184592435801816,1524,107.0
0.21848007700032085,1675,151.0
0.2185009104204601,1766,91.0
0.21852174384059933,1650,-116.0
0.21854257726073859,1462,-188.0
0.21856341068087784,1412,-50.0
0.2185842441010171,1449,37.0
0.21860507752115635,1440,-9.0
0.2186259109412956,1388,-52.0
0.21864674436143486,1353,-35.0
0.21866757778157409,1357,4.0
0.21868841120171334,1407,50.0
0.2187092446218526,1513,106.0
0.21873007804199185,1666,153.0
0.2187509114621311,1820,154.0
0.21877174488227036,1920,100.0
0.2187925783024096,1999,79.0
0.21881341172254884,2085,86.0
0.2188342451426881,2099,14.0
0.21885507856282735,2062,-37.0
0.2188759119829666,2129,67.0
0.21889674540310586,2250,121.0
0.2189175788232451,2220,-30.0
0.21893841224338437,2043,-177.0
0.2189592456635236,1826,-217.0
0.21898007908366285,1586,-240.0
0.2190009125038021,1421,-165.0
0.21902174592394136,1428,7.0
0.2190425793440806,1473,45.0
0.21906341276421987,1438,-35.0
0.21908424618435912,1390,-48.0
0.21910507960449835,1350,-40.0
0.2191259130246376,1327,-23.0
0.21914674644477686,1428,101.0
0.2191675798649161,1590,162.0
0.21918841328505537,1633,43.0
0.21920924670519462,1668,35.0
0.21923008012533388,1857,189.0
0.2192509135454731,2003,146.0
0.21927174696561236,1906,-97.0
0.2192925803857516,1737,-169.0
0.21931341380589087,1691,-46.0
0.21933424722603012,1729,38.0
0.21935508064616938,1757,28.0
0.21937591406630863,1704,-53.0
0.21939674748644786,1545,-159.0
0.2194175809065871,1409,-136.0
0.21943841432672637,1433,24.0
0.21945924774686562,1537,104.0
0.21948008116700488,1600,63.0
0.21950091458714413,1654,54.0
0.21952174800728338,1719,65.0
0.2195425814274226,1710,-9.0
0.21956341484756187,1590,-120.0
0.21958424826770112,1453,-137.0
0.21960508168784038,1423,-30.0
0.21962591510797963,1500,77.0
0.21964674852811888,1571,71.0
0.2196675819482581,1608,37.0
0.21968841536839737,1670,62.0
0.21970924878853662,1708,38.0
0.21973008220867588,1653,-55.0
0.21975091562881513,1582,-71.0
0.21977174904895438,1525,-57.0
0.21979258246909364,1409,-116.0
0.21981341588923287,1294,-115.0
0.21983424930937212,1283,-11.0
0.21985508272951138,1324,41.0
0.21987591614965063,1343,19.0
0.21989674956978988,1349,6.0
0.21991758298992914,1347,-2.0
0.2199384164100684,1373,26.0
0.21995924983020762,1450,77.0
0.21998008325034688,1495,45.0
0.22000091667048613,1478,-17.0
0.22002175009062538,1487,9.0
0.22004258351076464,1523,36.0
0.2200634169309039,1500,-23.0
0.22008425035104315,1395,-105.0
0.22010508377118237,1224,-171.0
0.22012591719132163,1067,-157.0
0.22014675061146088,1061,-6.0
0.22016758403160014,1175,114.0
0.2201884174517394,1214,39.0
0.22020925087187865,1141,-73.0
0.2202300842920179,1084,-57.0
0.22025091771215713,1100,16.0
0.22027175113229638,1141,41.0
0.22029258455243564,1146,5.0
0.2203134179725749,1103,-43.0
0.22033425139271415,1076,-27.0
0.2203550848128534,1115,39.0
0.22037591823299266,1148,33.0
0.22039675165313188,1103,-45.0
0.22041758507327114,1032,-71.0
0.2204384184934104,1014,-18.0
0.22045925191354965,1004,-10.0
0.2204800853336889,919,-85.0
0.22050091875382816,789,-130.0
0.2205217521739674,724,-65.0
0.22054258559410664,728,4.0
0.2205634190142459,712,-16.0
0.22058425243438515,659,-53.0
0.2206050858545244,597,-62.0
0.22062591927466366,523,-74.0
0.2206467526948029,468,-55.0
0.22066758611494217,454,-14.0
0.2206884195350814,385,-69.0
0.22070925295522065,207,-178.0
0.2207300863753599,86,-121.0
0.22075091979549916,130,44.0
0.2207717532156384,219,89.0
0.22079258663577767,278,59.0
0.22081342005591692,375,97.0
0.22083425347605615,451,76.0
0.2208550868961954,364,-87.0
0.22087592031633466,175,-189.0
0.2208967537364739,90,-85.0
0.22091758715661317,199,109.0
0.22093842057675242,391,192.0
0.22095925399689167,499,108.0
0.2209800874170309,496,-3.0
0.22100092083717016,496,0.0
0.2210217542573094,532,36.0
0.22104258767744867,534,2.0
0.22106342109758792,494,-40.0
0.22108425451772717,441,-53.0
0.2211050879378664,370,-71.0
0.22112592135800566,298,-72.0
0.2211467547781449,242,-56.0
0.22116758819828417,172,-70.0
0.22118842161842342,94,-78.0
0.22120925503856267,42,-52.0
0.22123008845870193,11,-31.0
0.22125092187884116,-9,-20.0
0.2212717552989804,-30,-21.0
0.22129258871911966,-65,-35.0
0.22131342213925892,-64,1.0
0.22133425555939817,15,79.0
0.22135508897953743,88,73.0
0.22137592239967668,62,-26.0
0.2213967558198159,-53,-115.0
0.22141758923995516,-235,-182.0
0.22143842266009442,-470,-235.0
0.22145925608023367,-721,-251.0
0.22148008950037293,-973,-252.0
0.22150092292051218,-1203,-230.0
0.22152175634065144,-1352,-149.0
0.22154258976079066,-1402,-50.0
0.22156342318092992,-1409,-7.0
0.22158425660106917,-1420,-11.0
0.22160509002120843,-1431,-11.0
0.22162592344134768,-1441,-10.0
0.22164675686148694,-1514,-73.0
0.2216675902816262,-1703,-189.0
0.22168842370176542,-1909,-206.0
0.22170925712190467,-2011,-102.0
0.22173009054204393,-2053,-42.0
0.22175092396218318,-2116,-63.0
0.22177175738232244,-2190,-74.0
0.2217925908024617,-2263,-73.0
0.22181342422260095,-2339,-76.0
0.22183425764274017,-2417,-78.0
0.22185509106287943,-2505,-88.0
0.22187592448301868,-2566,-61.0
0.22189675790315794,-2544,22.0
0.2219175913232972,-2473,71.0
0.22193842474343645,-2377,96.0
0.2219592581635757,-2249,128.0
0.22198009158371493,-2192,57.0
0.22200092500385418,-2267,-75.0
0.22202175842399344,-2341,-74.0
0.2220425918441327,-2344,-3.0
0.22206342526427195,-2327,17.0
0.2220842586844112,-2242,85.0
0.22210509210455046,-2061,181.0
0.22212592552468968,-1896,165.0
0.22214675894482894,-1771,125.0
0.2221675923649682,-1659,112.0
0.22218842578510745,-1640,19.0
0.2222092592052467,-1704,-64.0
0.22223009262538596,-1675,29.0
0.2222509260455252,-1495,180.0
0.22227175946566444,-1291,204.0
0.2222925928858037,-1172,119.0
0.22231342630594295,-1133,39.0
0.2223342597260822,-1110,23.0
0.22235509314622146,-1086,24.0
0.2223759265663607,-1101,-15.0
0.22239675998649996,-1134,-33.0
0.2224175934066392,-1129,5.0
0.22243842682677845,-1118,11.0
0.2224592602469177,-1142,-24.0
0.22248009366705696,-1159,-17.0
0.2225009270871962,-1134,25.0
0.22252176050733546,-1071,63.0
0.22254259392747472,-982,89.0
0.22256342734761395,-903,79.0
0.2225842607677532,-897,6.0
0.22260509418789245,-1001,-104.0
0.2226259276080317,-1162,-161.0
0.22264676102817096,-1269,-107.0
0.22266759444831022,-1323,-54.0
0.22268842786844945,-1409,-86.0
0.2227092612885887,-1491,-82.0
0.22273009470872795,-1478,13.0
0.2227509281288672,-1421,57.0
0.22277176154900646,-1377,44.0
0.22279259496914572,-1320,57.0
0.22281342838928497,-1262,58.0
0.2228342618094242,-1221,41.0
0.22285509522956345,-1183,38.0
0.2228759286497027,-1228,-45.0
0.22289676206984196,-1399,-171.0
0.22291759548998122,-1529,-130.0
0.22293842891012047,-1501,28.0
0.22295926233025973,-1398,103.0
0.22298009575039895,-1289,109.0
0.2230009291705382,-1189,100.0
0.22302176259067746,-1137,52.0
0.22304259601081672,-1091,46.0
0.22306342943095597,-1009,82.0
0.22308426285109523,-986,23.0
0.22310509627123448,-1067,-81.0
0.2231259296913737,-1124,-57.0
0.22314676311151296,-1055,69.0
0.22316759653165222,-903,152.0
0.22318842995179147,-788,115.0
0.22320926337193073,-783,5.0
0.22323009679206998,-825,-42.0
0.22325093021220924,-825,0.0
0.22327176363234846,-819,6.0
0.22329259705248772,-888,-69.0
0.22331343047262697,-1012,-124.0
0.22333426389276623,-1120,-108.0
0.22335509731290548,-1168,-48.0
0.22337593073304474,-1153,15.0
0.223396764153184,-1109,44.0
0.22341759757332322,-1072,37.0
0.22343843099346247,-1069,3.0
0.22345926441360173,-1098,-29.0
0.22348009783374098,-1086,12.0
0.22350093125388024,-988,98.0
0.2235217646740195,-868,120.0
0.22354259809415875,-783,85.0
0.22356343151429797,-750,33.0
0.22358426493443723,-795,-45.0
0.22360509835457648,-858,-63.0
0.22362593177471574,-860,-2.0
0.223646765194855,-823,37.0
0.22366759861499425,-718,105.0
0.2236884320351335,-501,217.0
0.22370926545527273,-339,162.0
0.22373009887541198,-352,-13.0
0.22375093229555124,-412,-60.0
0.2237717657156905,-479,-67.0
0.22379259913582975,-581,-102.0
0.223813432555969,-579,2.0
0.22383426597610825,-469,110.0
0.22385509939624748,-393,76.0
0.22387593281638674,-255,138.0
0.223896766236526,-58,197.0
0.22391759965666524,-85,-27.0
0.2239384330768045,-307,-222.0
0.22395926649694375,-424,-117.0
0.223980099917083,-432,-8.0
0.22400093333722224,-408,24.0
0.2240217667573615,-311,97.0
0.22404260017750074,-264,47.0
0.22406343359764,-363,-99.0
0.22408426701777925,-439,-76.0
0.2241051004379185,-427,12.0
0.22412593385805776,-419,8.0
0.224146767278197,-382,37.0
0.22416760069833624,-279,103.0
0.2241884341184755,-162,117.0
0.22420926753861475,-54,108.0
0.224230100958754,10,64.0
0.22425093437889326,4,-6.0
0.2242717677990325,-14,-18.0
0.22429260121917174,-20,-6.0
0.224313434639311,7,27.0
0.22433426805945025,150,143.0
0.2243551014795895,360,210.0
0.22437593489972876,485,125.0
0.22439676831986802,532,47.0
0.22441760174000724,591,59.0
0.2244384351601465,702,111.0
0.22445926858028575,872,170.0
0.224480102000425,989,117.0
0.22450093542056426,934,-55.0
0.22452176884070352,805,-129.0
0.22454260226084277,733,-72.0
0.224563435680982,707,-26.0
0.22458426910112125,711,4.0
0.2246051025212605,742,31.0
0.22462593594139976,775,33.0
0.22464676936153902,867,92.0
0.22466760278167827,1023,156.0
0.22468843620181753,1101,78.0
0.22470926962195675,1088,-13.0
0.224730103042096,1158,70.0
0.22475093646223526,1373,215.0
0.22477176988237452,1618,245.0
0.22479260330251377,1775,157.0
0.22481343672265303,1801,26.0
0.22483427014279228,1743,-58.0
0.2248551035629315,1677,-66.0
0.22487593698307076,1650,-27.0
0.22489677040321002,1705,55.0
0.22491760382334927,1838,133.0
0.22493843724348853,1979,141.0
0.22495927066362778,2082,103.0
0.22498010408376704,2178,96.0
0.22500093750390626,2323,145.0
0.22502177092404552,2500,177.0
0.22504260434418477,2600,100.0
0.22506343776432403,2633,33.0
0.22508427118446328,2732,99.0
0.22510510460460254,2868,136.0
0.2251259380247418,2932,64.0
0.22514677144488102,3004,72.0
0.22516760486502027,3121,117.0
0.22518843828515953,3147,26.0
0.22520927170529878,3114,-33.0
0.22523010512543803,3157,43.0
0.2252509385455773,3230,73.0
0.22527177196571654,3273,43.0
0.22529260538585577,3306,33.0
0.22531343880599503,3278,-28.0
0.22533427222613428,3190,-88.0
0.22535510564627353,3159,-31.0
0.2253759390664128,3183,24.0
0.22539677248655204,3183,0.0
0.2254176059066913,3169,-14.0
0.22543843932683053,3165,-4.0
0.22545927274696978,3170,5.0
0.22548010616710903,3157,-13.0
0.2255009395872483,3073,-84.0
0.22552177300738754,2956,-117.0
0.2255426064275268,2921,-35.0
0.22556343984766605,2964,43.0
0.22558427326780528,3030,66.0
0.22560510668794453,3105,75.0
0.2256259401080838,3116,11.0
0.22564677352822304,3043,-73.0
0.2256676069483623,2997,-46.0
0.22568844036850155,2985,-12.0
0.2257092737886408,2927,-58.0
0.22573010720878003,2874,-53.0
0.2257509406289193,2856,-18.0
0.22577177404905854,2805,-51.0
0.2257926074691978,2779,-26.0
0.22581344088933705,2848,69.0
0.2258342743094763,2891,43.0
0.22585510772961553,2856,-35.0
0.2258759411497548,2862,6.0
0.22589677456989404,2878,16.0
0.2259176079900333,2773,-105.0
0.22593844141017255,2650,-123.0
0.2259592748303118,2671,21.0
0.22598010825045106,2746,75.0
0.2260009416705903,2728,-18.0
0.22602177509072954,2630,-98.0
0.2260426085108688,2469,-161.0
0.22606344193100805,2250,-219.0
0.2260842753511473,2091,-159.0
0.22610510877128656,2046,-45.0
0.22612594219142582,1975,-71.0
0.22614677561156504,1778,-197.0
0.2261676090317043,1517,-261.0
0.22618844245184355,1296,-221.0
0.2262092758719828,1182,-114.0
0.22623010929212206,1143,-39.0
0.22625094271226132,1078,-65.0
0.22627177613240057,984,-94.0
0.2262926095525398,924,-60.0
0.22631344297267905,893,-31.0
0.2263342763928183,872,-21.0
0.22635510981295756,844,-28.0
0.22637594323309682,754,-90.0
0.22639677665323607,643,-111.0
0.22641761007337532,607,-36.0
0.22643844349351455,617,10.0
0.2264592769136538,638,21.0
0.22648011033379306,716,78.0
0.22650094375393232,828,112.0
0.22652177717407157,937,109.0
0.22654261059421082,1084,147.0
0.22656344401435008,1230,146.0
0.2265842774344893,1301,71.0
0.22660511085462856,1329,28.0
0.22662594427476782,1318,-11.0
0.22664677769490707,1262,-56.0
0.22666761111504632,1261,-1.0
0.22668844453518558,1340,79.0
0.22670927795532483,1383,43.0
0.22673011137546406,1344,-39.0
0.22675094479560332,1252,-92.0
0.22677177821574257,1132,-120.0
0.22679261163588182,1057,-75.0
0.22681344505602108,1064,7.0
0.22683427847616033,1106,42.0
0.2268551118962996,1173,67.0
0.22687594531643882,1226,53.0
0.22689677873657807,1179,-47.0
0.22691761215671732,1116,-63.0
0.22693844557685658,1193,77.0
0.22695927899699583,1324,131.0
0.2269801124171351,1366,42.0
0.22700094583727434,1375,9.0
0.22702177925741357,1400,25.0
0.22704261267755282,1402,2.0
0.22706344609769208,1424,22.0
0.22708427951783133,1455,31.0
0.2271051129379706,1324,-131.0
0.22712594635810984,1053,-271.0
0.2271467797782491,888,-165.0
0.22716761319838832,845,-43.0
0.22718844661852758,719,-126.0
0.22720928003866683,503,-216.0
0.2272301134588061,340,-163.0
0.22725094687894534,293,-47.0
0.2272717802990846,374,81.0
0.22729261371922385,496,122.0
0.22731344713936308,480,-16.0
0.22733428055950233,364,-116.0
0.2273551139796416,342,-22.0
0.22737594739978084,391,49.0
0.2273967808199201,397,6.0
0.22741761424005935,396,-1.0
0.22743844766019858,407,11.0
0.22745928108033783,394,-13.0
0.2274801145004771,405,11.0
0.22750094792061634,478,73.0
0.2275217813407556,577,99.0
0.22754261476089485,667,90.0
0.2275634481810341,738,71.0
0.22758428160117333,852,114.0
0.2276051150213126,1058,206.0
0.22762594844145184,1245,187.0
0.2276467818615911,1314,69.0
0.22766761528173035,1346,32.0
0.2276884487018696,1384,38.0
0.22770928212200886,1431,47.0
0.2277301155421481,1518,87.0
0.22775094896228734,1507,-11.0
0.2277717823824266,1280,-227.0
0.22779261580256585,1051,-229.0
0.2278134492227051,938,-113.0
0.22783428264284436,776,-162.0
0.22785511606298361,614,-162.0
0.22787594948312284,617,3.0
0.2278967829032621,664,47.0
0.22791761632340135,671,7.0
0.2279384497435406,733,62.0
0.22795928316367986,758,25.0
0.22798011658381911,623,-135.0
0.22800095000395837,465,-158.0
0.2280217834240976,430,-35.0
0.22804261684423685,527,97.0
0.2280634502643761,683,156.0
0.22808428368451536,712,29.0
0.22810511710465461,508,-204.0
0.22812595052479387,238,-270.0
0.22814678394493312,57,-181.0
0.22816761736507235,-70,-127.0
0.2281884507852116,-173,-103.0
0.22820928420535086,-234,-61.0
0.22823011762549011,-276,-42.0
0.22825095104562937,-308,-32.0
0.22827178446576862,-326,-18.0
0.22829261788590788,-388,-62.0
0.2283134513060471,-537,-149.0
0.22833428472618636,-693,-156.0
0.22835511814632561,-724,-31.0
0.22837595156646487,-627,97.0
0.22839678498660412,-534,93.0
0.22841761840674338,-524,10.0
0.22843845182688263,-538,-14.0
0.22845928524702186,-494,44.0
0.22848011866716111,-403,91.0
