XDATA	YDATA
3.858428314	0.3738
3.859028194	0.3125
3.859628074	0.2775
3.860227954	0.3025
3.860827834	0.345
3.861427714	0.36
3.862027594	0.3887
3.862627475	0.3725
3.863227355	0.33
3.863827235	0.3088
3.864427115	0.3038
3.865026995	0.3438
3.865626875	0.3663
3.866226755	0.3362
3.866826635	0.2863
3.867426515	0.3163
3.868026395	0.3575
3.868626275	0.3862
3.869226155	0.3638
3.869826035	0.2938
3.870425915	0.265
3.871025795	0.2813
3.871625675	0.315
3.872225555	0.345
3.872825435	0.38
3.873425315	0.3438
3.874025195	0.3038
3.874625075	0.2687
3.875224955	0.2838
3.875824835	0.31
3.876424715	0.335
3.877024595	0.3538
3.877624475	0.3588
3.878224355	0.37
3.878824235	0.355
3.879424115	0.33
3.880023995	0.3025
3.880623875	0.29
3.881223755	0.3262
3.881823635	0.3513
3.882423515	0.3763
3.883023395	0.3625
3.883623275	0.3175
3.884223155	0.2988
3.884823035	0.295
3.885422915	0.3113
3.886022795	0.3325
3.886622675	0.3688
3.887222555	0.37
3.887822436	0.3588
3.888422316	0.3175
3.889022196	0.2938
3.889622076	0.2913
3.890221956	0.2913
3.890821836	0.31
3.891421716	0.3188
3.892021596	0.3438
3.892621476	0.35
3.893221356	0.3725
3.893821236	0.3613
3.894421116	0.32
3.895020996	0.2825
3.895620876	0.2725
3.896220756	0.3237
3.896820636	0.3763
3.897420516	0.4012
3.898020396	0.39
3.898620276	0.3163
3.899220156	0.28
3.899820036	0.2587
3.900419916	0.2587
3.901019796	0.3212
3.901619676	0.3838
3.902219556	0.4325
3.902819436	0.3563
3.903419316	0.2813
3.904019196	0.2625
3.904619076	0.2775
3.905218956	0.3262
3.905818836	0.33
3.906418716	0.3675
3.907018596	0.3813
3.907618476	0.3575
3.908218356	0.3237
3.908818236	0.2737
3.909418116	0.3013
3.910017996	0.3212
3.910617876	0.3588
3.911217756	0.35
3.911817636	0.3788
3.912417516	0.4
3.913017397	0.3412
3.913617277	0.305
3.914217157	0.2875
3.914817037	0.3287
3.915416917	0.3725
3.916016797	0.3513
3.916616677	0.3438
3.917216557	0.2963
3.917816437	0.3237
3.918416317	0.3075
3.919016197	0.32
3.919616077	0.2838
3.920215957	0.3113
3.920815837	0.3212
3.921415717	0.3412
3.922015597	0.365
3.922615477	0.3325
3.923215357	0.305
3.923815237	0.2787
3.924415117	0.3063
3.925014997	0.3237
3.925614877	0.3362
3.926214757	0.3575
3.926814637	0.3375
3.927414517	0.3375
3.928014397	0.3163
3.928614277	0.3325
3.929214157	0.3225
3.929814037	0.3138
3.930413917	0.3125
3.931013797	0.33
3.931613677	0.3475
3.932213557	0.34
3.932813437	0.325
3.933413317	0.275
3.934013197	0.2938
3.934613077	0.325
3.935212957	0.3538
3.935812837	0.35
3.936412717	0.3113
3.937012597	0.2938
3.937612478	0.285
3.938212358	0.3275
3.938812238	0.3387
3.939412118	0.3362
3.940011998	0.3175
3.940611878	0.2675
3.941211758	0.2662
3.941811638	0.28
3.942411518	0.3613
3.943011398	0.405
3.943611278	0.3725
3.944211158	0.3163
3.944811038	0.2913
3.945410918	0.3237
3.946010798	0.3412
3.946610678	0.385
3.947210558	0.3663
3.947810438	0.3488
3.948410318	0.3362
3.949010198	0.3038
3.949610078	0.305
3.950209958	0.3138
3.950809838	0.3538
3.951409718	0.3312
3.952009598	0.3412
3.952609478	0.3287
3.953209358	0.3212
3.953809238	0.3375
3.954409118	0.29
3.955008998	0.2762
3.955608878	0.275
3.956208758	0.3013
3.956808638	0.315
3.957408518	0.3425
3.958008398	0.3438
3.958608278	0.2863
3.959208158	0.2725
3.959808038	0.2625
3.960407918	0.3175
3.961007798	0.36
3.961607678	0.3713
3.962207558	0.33
3.962807439	0.2963
3.963407319	0.2863
3.964007199	0.285
3.964607079	0.3237
3.965206959	0.375
3.965806839	0.38
3.966406719	0.3387
3.967006599	0.285
3.967606479	0.275
3.968206359	0.2925
3.968806239	0.3488
3.969406119	0.37
3.970005999	0.3738
3.970605879	0.335
3.971205759	0.3113
3.971805639	0.2863
3.972405519	0.3038
3.973005399	0.3588
3.973605279	0.3375
3.974205159	0.3
3.974805039	0.3038
3.975404919	0.3212
3.976004799	0.3113
3.976604679	0.3013
3.977204559	0.2975
3.977804439	0.29
3.978404319	0.31
3.979004199	0.3325
3.979604079	0.3312
3.980203959	0.3362
3.980803839	0.3463
3.981403719	0.3237
3.982003599	0.2963
3.982603479	0.335
3.983203359	0.3212
3.983803239	0.3438
3.984403119	0.335
3.985002999	0.3225
3.985602879	0.325
3.986202759	0.35
3.986802639	0.36
3.987402519	0.355
3.9880024	0.3337
3.98860228	0.3013
3.98920216	0.31
3.98980204	0.3188
3.99040192	0.33
3.9910018	0.345
3.99160168	0.315
3.99220156	0.2863
3.99280144	0.2587
3.99340132	0.2825
3.9940012	0.3038
3.99460108	0.3613
3.99520096	0.365
3.99580084	0.3075
3.99640072	0.2963
3.9970006	0.2838
3.99760048	0.305
3.99820036	0.3163
3.99880024	0.3638
3.99940012	0.3713
4	0.3325
