t,y
0.072875,-951
0.0728958333333333,-938
0.0729166666666667,-942
0.0729375,-890
0.0729583333333333,52
0.0729791666666667,216
0.073,390
0.0730208333333333,561
0.0730416666666667,198
0.0730625,147
0.0730833333333333,151
0.0731041666666667,182
0.073125,-180
0.0731458333333333,158
0.0731666666666667,499
0.0731875,659
0.0732083333333333,1132
0.0732291666666667,904
0.07325,497
0.0732708333333333,-444
0.0732916666666667,-1139
0.0733125,-1085
0.0733333333333333,-633
0.0733541666666667,39
0.073375,365
0.0733958333333333,368
0.0734166666666667,-146
0.0734375,-253
0.0734583333333333,-259
0.0734791666666667,-92
0.0735,495
0.0735208333333333,796
0.0735416666666667,1357
0.0735625,1521
0.0735833333333333,1364
0.0736041666666667,1029
0.073625,694
0.0736458333333333,531
0.0736666666666667,121
0.0736875,242
0.0737083333333333,300
0.0737291666666667,262
0.07375,426
0.0737708333333333,710
0.0737916666666667,1252
0.0738125,1541
0.0738333333333333,1620
0.0738541666666667,1170
0.073875,916
0.0738958333333333,1202
0.0739166666666667,1420
0.0739375,1664
0.0739583333333333,1669
0.0739791666666667,1748
0.074,1988
0.0740208333333333,2250
0.0740416666666667,2316
0.0740625,2222
0.0740833333333333,2102
0.0741041666666667,1612
0.074125,1327
0.0741458333333333,1094
0.0741666666666667,836
0.0741875,1151
0.0742083333333333,1647
0.0742291666666667,1859
0.07425,1665
0.0742708333333333,1524
0.0742916666666667,1556
0.0743125,1507
0.0743333333333333,1258
0.0743541666666667,681
0.074375,603
0.0743958333333333,1136
0.0744166666666667,1365
0.0744375,1225
0.0744583333333333,939
0.0744791666666667,716
0.0745,742
0.0745208333333333,1011
0.0745416666666667,1361
0.0745625,1523
0.0745833333333333,1529
0.0746041666666667,1393
0.074625,1375
0.0746458333333333,1641
0.0746666666666667,1470
0.0746875,788
0.0747083333333333,615
0.0747291666666667,1122
0.07475,1456
0.0747708333333333,1311
0.0747916666666667,1011
0.0748125,963
0.0748333333333333,1051
0.0748541666666667,987
0.074875,1097
0.0748958333333333,1261
0.0749166666666667,1363
0.0749375,1462
0.0749583333333333,1512
0.0749791666666667,1681
0.075,1705
0.0750208333333333,1665
0.0750416666666667,1376
0.0750625,948
0.0750833333333333,966
0.0751041666666667,634
0.075125,82
0.0751458333333333,-62
0.0751666666666667,-134
0.0751875,19
0.0752083333333333,473
0.0752291666666667,686
0.07525,515
0.0752708333333333,554
0.0752916666666667,812
0.0753125,948
0.0753333333333333,938
0.0753541666666667,719
0.075375,335
0.0753958333333333,-4
0.0754166666666667,-276
0.0754375,-650
0.0754583333333333,-554
0.0754791666666667,-118
0.0755,52
0.0755208333333333,112
0.0755416666666667,-262
0.0755625,-751
0.0755833333333333,-957
0.0756041666666667,-997
0.075625,-720
0.0756458333333333,-456
0.0756666666666667,-460
0.0756875,-712
0.0757083333333333,-823
0.0757291666666667,-649
0.07575,-481
0.0757708333333333,-335
0.0757916666666667,-494
0.0758125,-827
0.0758333333333333,-839
0.0758541666666667,-490
0.075875,-117
0.0758958333333333,-45
0.0759166666666667,-166
0.0759375,-453
0.0759583333333333,-694
0.0759791666666667,-549
0.076,-234
0.0760208333333333,32
0.0760416666666667,55
0.0760625,-244
0.0760833333333333,-456
0.0761041666666667,-475
0.076125,-372
0.0761458333333333,-144
0.0761666666666667,-167
0.0761875,-434
0.0762083333333333,-890
0.0762291666666667,-1299
0.07625,-1042
0.0762708333333333,-585
0.0762916666666667,-408
0.0763125,-586
0.0763333333333333,-963
0.0763541666666667,-1124
0.076375,-1282
0.0763958333333333,-1265
0.0764166666666667,-1118
0.0764375,-847
0.0764583333333333,-365
0.0764791666666667,-334
0.0765,-345
0.0765208333333333,-95
0.0765416666666667,55
0.0765625,-58
0.0765833333333333,-469
0.0766041666666667,-562
0.076625,-320
0.0766458333333333,-206
0.0766666666666667,-292
0.0766875,-327
0.0767083333333333,-409
0.0767291666666667,-710
0.07675,-585
0.0767708333333333,-289
0.0767916666666667,-297
0.0768125,-468
0.0768333333333333,-705
0.0768541666666667,-540
0.076875,-394
0.0768958333333333,-599
0.0769166666666667,-583
0.0769375,-467
0.0769583333333333,-423
0.0769791666666667,-434
0.077,-482
0.0770208333333333,-344
0.0770416666666667,-194
0.0770625,-169
0.0770833333333333,-53
0.0771041666666667,74
0.077125,83
0.0771458333333333,45
0.0771666666666667,62
0.0771875,184
0.0772083333333333,244
0.0772291666666667,372
0.07725,619
0.0772708333333333,657
0.0772916666666667,601
0.0773125,675
0.0773333333333333,791
0.0773541666666667,692
0.077375,353
0.0773958333333333,52
0.0774166666666667,-127
0.0774375,-237
0.0774583333333333,-353
0.0774791666666667,-462
0.0775,-573
0.0775208333333333,-716
0.0775416666666667,-696
0.0775625,-422
0.0775833333333333,-232
0.0776041666666667,-355
0.077625,-549
0.0776458333333333,-755
0.0776666666666667,-705
0.0776875,-147
0.0777083333333333,430
0.0777291666666667,715
0.07775,713
0.0777708333333333,405
0.0777916666666667,5
0.0778125,-119
0.0778333333333333,-133
0.0778541666666667,-88
0.077875,317
0.0778958333333333,578
0.0779166666666667,473
0.0779375,268
0.0779583333333333,66
0.0779791666666667,45
0.078,176
0.0780208333333333,315
0.0780416666666667,339
0.0780625,327
0.0780833333333333,294
0.0781041666666667,81
0.078125,-490
0.0781458333333333,-1027
0.0781666666666667,-869
0.0781875,-476
0.0782083333333333,-126
0.0782291666666667,307
0.07825,362
0.0782708333333333,86
0.0782916666666667,136
0.0783125,371
0.0783333333333333,131
0.0783541666666667,144
0.078375,581
0.0783958333333333,123
0.0784166666666667,-523
0.0784375,-335
0.0784583333333333,-364
0.0784791666666667,-606
0.0785,-379
0.0785208333333333,-242
0.0785416666666667,-165
0.0785625,172
0.0785833333333333,480
0.0786041666666667,434
0.078625,62
0.0786458333333333,-56
0.0786666666666667,84
0.0786875,224
0.0787083333333333,157
0.0787291666666667,-2
0.07875,204
0.0787708333333333,136
0.0787916666666667,153
0.0788125,461
0.0788333333333333,239
0.0788541666666667,438
0.078875,689
0.0788958333333333,301
0.0789166666666667,167
0.0789375,50
0.0789583333333333,-59
0.0789791666666667,-66
0.079,-172
0.0790208333333333,-262
0.0790416666666667,-474
0.0790625,-465
0.0790833333333333,-267
0.0791041666666667,-274
0.079125,-358
0.0791458333333333,-621
0.0791666666666667,-922
0.0791875,-720
0.0792083333333333,-298
0.0792291666666667,6
0.07925,458
0.0792708333333333,812
0.0792916666666667,842
0.0793125,593
0.0793333333333333,305
0.0793541666666667,327
0.079375,234
0.0793958333333333,148
0.0794166666666667,172
0.0794375,-145
0.0794583333333333,-377
0.0794791666666667,-497
0.0795,-720
0.0795208333333333,-833
0.0795416666666667,-654
0.0795625,-231
0.0795833333333333,-121
0.0796041666666667,-198
0.079625,-65
0.0796458333333333,71
0.0796666666666667,439
0.0796875,794
0.0797083333333333,478
0.0797291666666667,157
0.07975,-131
0.0797708333333333,-568
0.0797916666666667,-671
0.0798125,-962
0.0798333333333333,-1098
0.0798541666666667,-1121
0.079875,-1173
0.0798958333333333,-594
0.0799166666666667,-479
0.0799375,-571
0.0799583333333333,-435
0.0799791666666667,-719
0.08,-537
0.0800208333333333,134
0.0800416666666667,585
0.0800625,485
0.0800833333333333,-134
0.0801041666666667,-462
0.080125,-426
0.0801458333333333,-530
0.0801666666666667,-377
0.0801875,65
0.0802083333333333,-5
0.0802291666666667,-506
0.08025,-896
0.0802708333333333,-882
0.0802916666666667,-772
0.0803125,-716
0.0803333333333333,-498
0.0803541666666667,-808
0.080375,-1422
0.0803958333333333,-1623
0.0804166666666667,-1494
0.0804375,-1092
0.0804583333333333,-775
0.0804791666666667,-531
0.0805,-318
0.0805208333333333,-56
0.0805416666666667,276
0.0805625,190
0.0805833333333333,66
0.0806041666666667,284
0.080625,642
0.0806458333333333,692
0.0806666666666667,568
0.0806875,568
0.0807083333333333,270
0.0807291666666667,270
0.08075,614
0.0807708333333333,522
0.0807916666666667,3
0.0808125,-592
0.0808333333333333,-934
0.0808541666666667,-1086
0.080875,-1045
0.0808958333333333,-930
0.0809166666666667,-879
0.0809375,-1139
0.0809583333333333,-1212
0.0809791666666667,-1013
0.081,-1032
0.0810208333333333,-689
0.0810416666666667,-489
0.0810625,-316
0.0810833333333333,-177
0.0811041666666667,-178
0.081125,193
0.0811458333333333,316
0.0811666666666667,509
0.0811875,419
0.0812083333333333,229
0.0812291666666667,290
0.08125,195
0.0812708333333333,95
0.0812916666666667,-47
0.0813125,-6
0.0813333333333333,-231
0.0813541666666667,28
0.081375,490
0.0813958333333333,677
0.0814166666666667,939
0.0814375,802
0.0814583333333333,883
0.0814791666666667,761
0.0815,1183
0.0815208333333333,1605
0.0815416666666667,1622
0.0815625,2096
0.0815833333333333,1735
0.0816041666666667,1693
0.081625,1666
0.0816458333333333,1438
0.0816666666666667,1373
0.0816875,913
0.0817083333333333,979
0.0817291666666667,747
0.08175,624
0.0817708333333333,526
0.0817916666666667,233
0.0818125,183
0.0818333333333333,-86
0.0818541666666667,186
0.081875,437
0.0818958333333333,409
0.0819166666666667,160
0.0819375,238
0.0819583333333333,800
0.0819791666666667,1131
0.082,1677
0.0820208333333333,1522
0.0820416666666667,1072
0.0820625,805
0.0820833333333333,579
0.0821041666666667,660
0.082125,548
0.0821458333333333,641
0.0821666666666667,440
0.0821875,471
0.0822083333333333,846
0.0822291666666667,755
0.08225,668
0.0822708333333333,108
0.0822916666666667,-314
0.0823125,-412
0.0823333333333333,-621
0.0823541666666667,-397
0.082375,68
0.0823958333333333,308
0.0824166666666667,99
0.0824375,-101
0.0824583333333333,-156
0.0824791666666667,-149
0.0825,-161
0.0825208333333333,-394
0.0825416666666667,-701
0.0825625,-948
0.0825833333333333,-917
0.0826041666666667,-807
0.082625,-496
0.0826458333333333,-233
0.0826666666666667,-302
0.0826875,-176
0.0827083333333333,48
0.0827291666666667,224
0.08275,-29
0.0827708333333333,-336
0.0827916666666667,-206
0.0828125,-304
0.0828333333333333,-276
0.0828541666666667,-26
0.082875,-58
0.0828958333333333,-88
0.0829166666666667,42
0.0829375,42
0.0829583333333333,-193
0.0829791666666667,-321
0.083,-205
0.0830208333333333,-76
0.0830416666666667,-161
0.0830625,-454
0.0830833333333333,-491
0.0831041666666667,-54
0.083125,300
0.0831458333333333,446
0.0831666666666667,413
0.0831875,83
0.0832083333333333,-52
0.0832291666666667,-78
0.08325,-194
0.0832708333333333,-368
0.0832916666666667,-605
0.0833125,-476
0.0833333333333333,-161
0.0833541666666667,-57
0.083375,-64
0.0833958333333333,76
0.0834166666666667,252
0.0834375,325
0.0834583333333333,443
0.0834791666666667,452
0.0835,356
0.0835208333333333,285
0.0835416666666667,373
0.0835625,393
0.0835833333333333,210
0.0836041666666667,165
0.083625,112
0.0836458333333333,123
0.0836666666666667,225
0.0836875,400
0.0837083333333333,674
0.0837291666666667,653
0.08375,532
0.0837708333333333,396
0.0837916666666667,164
0.0838125,104
0.0838333333333333,350
0.0838541666666667,669
0.083875,519
0.0838958333333333,338
0.0839166666666667,722
0.0839375,1021
0.0839583333333333,1064
0.0839791666666667,1090
0.084,630
0.0840208333333333,-57
0.0840416666666667,-268
0.0840625,-257
0.0840833333333333,-542
0.0841041666666667,-958
0.084125,-866
0.0841458333333333,-634
0.0841666666666667,-868
0.0841875,-888
0.0842083333333333,-437
0.0842291666666667,-116
0.08425,83
0.0842708333333333,340
0.0842916666666667,236
0.0843125,10
0.0843333333333333,24
0.0843541666666667,-101
0.084375,-65
0.0843958333333333,95
0.0844166666666667,94
0.0844375,216
0.0844583333333333,382
0.0844791666666667,540
0.0845,371
0.0845208333333333,-21
0.0845416666666667,-265
0.0845625,-618
0.0845833333333333,-894
0.0846041666666667,-842
0.084625,-427
0.0846458333333333,-117
0.0846666666666667,-281
0.0846875,-403
0.0847083333333333,-257
0.0847291666666667,172
0.08475,505
0.0847708333333333,331
0.0847916666666667,120
0.0848125,84
0.0848333333333333,-257
0.0848541666666667,-798
0.084875,-776
0.0848958333333333,-403
0.0849166666666667,-265
0.0849375,-59
0.0849583333333333,139
0.0849791666666667,-189
0.085,-530
0.0850208333333333,-458
0.0850416666666667,-497
0.0850625,-676
0.0850833333333333,-746
0.0851041666666667,-669
0.085125,-426
0.0851458333333333,-44
0.0851666666666667,178
0.0851875,-102
0.0852083333333333,-278
0.0852291666666667,-292
0.08525,-505
0.0852708333333333,-392
0.0852916666666667,-369
0.0853125,-671
0.0853333333333333,-724
0.0853541666666667,-922
0.085375,-1093
0.0853958333333333,-891
0.0854166666666667,-762
0.0854375,-562
0.0854583333333333,-481
0.0854791666666667,-682
0.0855,-602
0.0855208333333333,-410
0.0855416666666667,-268
0.0855625,60
0.0855833333333333,314
0.0856041666666667,276
0.085625,122
0.0856458333333333,34
0.0856666666666667,-49
0.0856875,-172
0.0857083333333333,-263
0.0857291666666667,-437
0.08575,-472
0.0857708333333333,-254
0.0857916666666667,-260
0.0858125,-129
0.0858333333333333,226
0.0858541666666667,31
0.085875,-329
0.0858958333333333,-387
0.0859166666666667,-425
0.0859375,-242
0.0859583333333333,258
0.0859791666666667,566
0.086,576
0.0860208333333333,528
0.0860416666666667,597
0.0860625,817
0.0860833333333333,910
0.0861041666666667,914
0.086125,923
0.0861458333333333,707
0.0861666666666667,305
0.0861875,25
0.0862083333333333,-253
0.0862291666666667,-515
0.08625,-156
0.0862708333333333,237
0.0862916666666667,64
0.0863125,-47
0.0863333333333333,-244
0.0863541666666667,-745
0.086375,-995
0.0863958333333333,-666
0.0864166666666667,-314
0.0864375,-206
0.0864583333333333,53
0.0864791666666667,3
0.0865,-273
0.0865208333333333,-405
0.0865416666666667,-588
0.0865625,-450
0.0865833333333333,-435
0.0866041666666667,-698
0.086625,-546
0.0866458333333333,-381
0.0866666666666667,-381
0.0866875,-284
0.0867083333333333,-226
0.0867291666666667,-273
0.08675,-166
0.0867708333333333,277
0.0867916666666667,490
0.0868125,372
0.0868333333333333,370
0.0868541666666667,276
0.086875,69
0.0868958333333333,-33
0.0869166666666667,-105
0.0869375,-62
0.0869583333333333,-127
0.0869791666666667,-350
0.087,-173
0.0870208333333333,112
0.0870416666666667,200
0.0870625,228
0.0870833333333333,80
0.0871041666666667,1
0.087125,-3
0.0871458333333333,69
0.0871666666666667,369
0.0871875,574
0.0872083333333333,597
0.0872291666666667,521
0.08725,232
0.0872708333333333,-10
0.0872916666666667,115
0.0873125,36
0.0873333333333333,-251
0.0873541666666667,-19
0.087375,204
0.0873958333333333,100
0.0874166666666667,119
0.0874375,55
0.0874583333333333,-17
0.0874791666666667,126
0.0875,296
0.0875208333333333,406
0.0875416666666667,308
0.0875625,345
0.0875833333333333,548
0.0876041666666667,524
0.087625,544
0.0876458333333333,547
0.0876666666666667,526
0.0876875,229
0.0877083333333333,-499
0.0877291666666667,-694
0.08775,-447
0.0877708333333333,-438
0.0877916666666667,-679
0.0878125,-963
0.0878333333333333,-790
0.0878541666666667,-91
0.087875,367
0.0878958333333333,416
0.0879166666666667,478
0.0879375,257
0.0879583333333333,-153
0.0879791666666667,-596
0.088,-870
0.0880208333333333,-474
0.0880416666666667,-136
0.0880625,-126
0.0880833333333333,-237
0.0881041666666667,-500
0.088125,-667
0.0881458333333333,-844
0.0881666666666667,-811
0.0881875,-504
0.0882083333333333,-190
0.0882291666666667,146
0.08825,261
0.0882708333333333,-51
0.0882916666666667,-375
0.0883125,-428
0.0883333333333333,-202
0.0883541666666667,536
0.088375,1169
0.0883958333333333,1282
0.0884166666666667,1118
0.0884375,895
0.0884583333333333,926
0.0884791666666667,766
0.0885,603
0.0885208333333333,811
0.0885416666666667,1137
0.0885625,1147
0.0885833333333333,975
0.0886041666666667,1247
0.088625,1174
0.0886458333333333,1058
0.0886666666666667,1343
0.0886875,1520
0.0887083333333333,1594
0.0887291666666667,1358
0.08875,1531
0.0887708333333333,1523
0.0887916666666667,1177
0.0888125,1271
0.0888333333333333,1191
0.0888541666666667,1319
0.088875,1399
0.0888958333333333,1306
0.0889166666666667,1147
0.0889375,828
0.0889583333333333,923
0.0889791666666667,809
0.089,704
0.0890208333333333,869
0.0890416666666667,846
0.0890625,878
0.0890833333333333,842
0.0891041666666667,587
0.089125,173
0.0891458333333333,81
0.0891666666666667,242
0.0891875,388
0.0892083333333333,539
0.0892291666666667,227
0.08925,-12
0.0892708333333333,-107
0.0892916666666667,-35
0.0893125,152
0.0893333333333333,-250
0.0893541666666667,-505
0.089375,-600
0.0893958333333333,-243
0.0894166666666667,46
0.0894375,-285
0.0894583333333333,-392
0.0894791666666667,-695
0.0895,-642
0.0895208333333333,-658
0.0895416666666667,-437
0.0895625,-130
0.0895833333333333,-337
0.0896041666666667,169
0.089625,393
0.0896458333333333,620
0.0896666666666667,189
0.0896875,-470
0.0897083333333333,-305
0.0897291666666667,-672
0.08975,-769
0.0897708333333333,-719
0.0897916666666667,-309
0.0898125,-197
0.0898333333333333,-361
0.0898541666666667,-571
0.089875,-1461
0.0898958333333333,-1406
0.0899166666666667,-1315
0.0899375,-1314
0.0899583333333333,-1458
0.0899791666666667,-1614
0.09,-1413
0.0900208333333333,-1874
0.0900416666666667,-2001
0.0900625,-2051
0.0900833333333333,-1631
0.0901041666666667,-1437
0.090125,-1985
0.0901458333333333,-2022
0.0901666666666667,-1876
0.0901875,-1340
0.0902083333333333,-1270
0.0902291666666667,-1356
0.09025,-1278
0.0902708333333333,-1130
0.0902916666666667,-963
0.0903125,-1362
0.0903333333333333,-1385
0.0903541666666667,-1847
0.090375,-2124
0.0903958333333333,-1845
0.0904166666666667,-1764
0.0904375,-1428
0.0904583333333333,-1679
0.0904791666666667,-1785
0.0905,-1589
0.0905208333333333,-1147
0.0905416666666667,-844
0.0905625,-1224
0.0905833333333333,-968
0.0906041666666667,-1031
0.090625,-1210
0.0906458333333333,-899
0.0906666666666667,-834
0.0906875,-638
0.0907083333333333,-675
0.0907291666666667,-625
0.09075,-372
0.0907708333333333,-340
0.0907916666666667,-212
0.0908125,-132
0.0908333333333333,-88
0.0908541666666667,-169
0.090875,-288
0.0908958333333333,68
0.0909166666666667,585
0.0909375,984
0.0909583333333333,946
0.0909791666666667,258
0.091,217
0.0910208333333333,811
0.0910416666666667,954
0.0910625,995
0.0910833333333333,1117
0.0911041666666667,1211
0.091125,1292
0.0911458333333333,1601
0.0911666666666667,2208
0.0911875,2598
0.0912083333333333,2488
0.0912291666666667,1979
0.09125,1455
0.0912708333333333,1234
0.0912916666666667,1466
0.0913125,1693
0.0913333333333333,1675
0.0913541666666667,1681
0.091375,1634
0.0913958333333333,1682
0.0914166666666667,2057
0.0914375,2588
0.0914583333333333,2579
0.0914791666666667,2336
0.0915,2303
0.0915208333333333,1955
0.0915416666666667,1720
0.0915625,1837
0.0915833333333333,2010
0.0916041666666667,2092
0.091625,2328
0.0916458333333333,2570
0.0916666666666667,2041
0.0916875,1525
0.0917083333333333,1562
0.0917291666666667,1639
0.09175,1529
0.0917708333333333,1325
0.0917916666666667,1381
0.0918125,1473
0.0918333333333333,1478
0.0918541666666667,1458
0.091875,1338
0.0918958333333333,1270
0.0919166666666667,1364
0.0919375,1396
0.0919583333333333,1244
0.0919791666666667,942
0.092,343
0.0920208333333333,13
0.0920416666666667,11
0.0920625,95
0.0920833333333333,384
0.0921041666666667,251
0.092125,261
0.0921458333333333,681
0.0921666666666667,750
0.0921875,527
0.0922083333333333,134
0.0922291666666667,-25
0.09225,-296
0.0922708333333333,-639
0.0922916666666667,-601
0.0923125,-758
0.0923333333333333,-727
0.0923541666666667,-554
0.092375,-440
0.0923958333333333,-266
0.0924166666666667,-606
0.0924375,-808
0.0924583333333333,-566
0.0924791666666667,-503
0.0925,-684
0.0925208333333333,-887
0.0925416666666667,-923
0.0925625,-1059
0.0925833333333333,-1083
0.0926041666666667,-765
0.092625,-611
0.0926458333333333,-757
0.0926666666666667,-1067
0.0926875,-1354
0.0927083333333333,-1500
0.0927291666666667,-1707
0.09275,-1877
0.0927708333333333,-1701
0.0927916666666667,-1358
0.0928125,-1192
0.0928333333333333,-1357
0.0928541666666667,-1624
0.092875,-1418
0.0928958333333333,-912
0.0929166666666667,-694
0.0929375,-557
0.0929583333333333,-507
0.0929791666666667,-1131
0.093,-1761
0.0930208333333333,-1557
0.0930416666666667,-1110
0.0930625,-801
0.0930833333333333,-717
0.0931041666666667,-766
0.093125,-730
0.0931458333333333,-965
0.0931666666666667,-1385
0.0931875,-1569
0.0932083333333333,-1650
0.0932291666666667,-1873
0.09325,-1863
0.0932708333333333,-1489
0.0932916666666667,-1162
0.0933125,-1053
0.0933333333333333,-1286
0.0933541666666667,-1484
0.093375,-1532
0.0933958333333333,-1624
0.0934166666666667,-1566
0.0934375,-1320
0.0934583333333333,-982
0.0934791666666667,-1074
0.0935,-1247
0.0935208333333333,-1149
0.0935416666666667,-1172
0.0935625,-768
0.0935833333333333,-327
0.0936041666666667,-562
0.093625,-1192
0.0936458333333333,-1598
0.0936666666666667,-1295
0.0936875,-1092
0.0937083333333333,-1281
0.0937291666666667,-1416
0.09375,-1278
0.0937708333333333,-1020
0.0937916666666667,-1200
0.0938125,-1321
0.0938333333333333,-1252
0.0938541666666667,-1123
0.093875,-707
0.0938958333333333,-446
0.0939166666666667,-419
0.0939375,-468
0.0939583333333333,-443
0.0939791666666667,-652
0.094,-1167
0.0940208333333333,-1228
0.0940416666666666,-887
0.0940625,-476
0.0940833333333333,-156
0.0941041666666667,130
0.094125,295
0.0941458333333333,49
0.0941666666666667,-250
0.0941875,-682
0.0942083333333333,-1066
0.0942291666666667,-919
0.09425,-826
0.0942708333333333,-732
0.0942916666666667,-352
0.0943125,-373
0.0943333333333333,-505
0.0943541666666667,-124
0.094375,316
0.0943958333333333,487
0.0944166666666667,500
0.0944375,511
0.0944583333333333,514
0.0944791666666667,691
0.0945,1134
0.0945208333333333,1327
0.0945416666666667,1423
0.0945625,1855
0.0945833333333333,2104
0.0946041666666667,1879
0.094625,1710
0.0946458333333333,1653
0.0946666666666667,1505
0.0946875,1368
0.0947083333333333,1329
0.0947291666666667,1473
0.09475,1589
0.0947708333333333,1730
0.0947916666666667,1796
0.0948125,1506
0.0948333333333333,1199
0.0948541666666667,1139
0.094875,1467
0.0948958333333333,1779
0.0949166666666667,1786
0.0949375,1811
0.0949583333333333,2039
0.0949791666666667,2425
0.095,2527
0.0950208333333333,2357
0.0950416666666667,2048
0.0950625,1728
0.0950833333333333,1571
0.0951041666666667,1284
0.095125,871
0.0951458333333333,314
0.0951666666666667,-159
0.0951875,-219
0.0952083333333333,-25
0.0952291666666667,325
0.09525,475
0.0952708333333333,390
0.0952916666666666,451
0.0953125,464
0.0953333333333333,492
0.0953541666666667,704
0.095375,790
0.0953958333333333,1391
0.0954166666666667,2327
0.0954375,2357
0.0954583333333333,2307
0.0954791666666667,2452
0.0955,1951
0.0955208333333333,1369
0.0955416666666667,1139
0.0955625,1038
0.0955833333333333,817
0.0956041666666667,551
0.095625,441
0.0956458333333333,495
0.0956666666666667,586
0.0956875,368
0.0957083333333333,65
0.0957291666666667,-299
0.09575,-776
0.0957708333333333,-848
0.0957916666666667,-565
0.0958125,-417
0.0958333333333333,-761
0.0958541666666667,-1084
0.095875,-1234
0.0958958333333333,-1589
0.0959166666666667,-1577
0.0959375,-1413
0.0959583333333333,-1268
0.0959791666666667,-850
0.096,-564
0.0960208333333333,-566
0.0960416666666667,-881
0.0960625,-1040
0.0960833333333333,-1075
0.0961041666666667,-1216
0.096125,-1148
0.0961458333333333,-1333
0.0961666666666667,-1421
0.0961875,-1348
0.0962083333333333,-1492
0.0962291666666667,-1411
0.09625,-1390
0.0962708333333333,-1229
0.0962916666666667,-1020
0.0963125,-859
0.0963333333333333,-262
0.0963541666666667,73
0.096375,468
0.0963958333333333,1255
0.0964166666666667,1639
0.0964375,1592
0.0964583333333333,1526
0.0964791666666667,1689
0.0965,1758
0.0965208333333333,1922
0.0965416666666667,2166
0.0965625,1781
0.0965833333333333,1015
0.0966041666666667,190
0.096625,-522
0.0966458333333333,-659
0.0966666666666667,-293
0.0966875,-148
0.0967083333333333,-376
0.0967291666666667,-628
0.09675,-930
0.0967708333333333,-1025
0.0967916666666667,-782
0.0968125,-619
0.0968333333333333,-704
0.0968541666666667,-804
0.096875,-841
0.0968958333333333,-888
0.0969166666666667,-698
0.0969375,-396
0.0969583333333333,-203
0.0969791666666667,2
0.097,86
0.0970208333333333,131
0.0970416666666667,308
0.0970625,509
0.0970833333333333,717
0.0971041666666667,799
0.097125,510
0.0971458333333333,195
0.0971666666666667,124
0.0971875,-75
0.0972083333333333,-224
0.0972291666666667,-191
0.09725,-303
0.0972708333333333,-393
0.0972916666666667,-369
0.0973125,-281
0.0973333333333333,-83
0.0973541666666667,267
0.097375,542
0.0973958333333333,416
0.0974166666666667,73
0.0974375,-244
0.0974583333333333,-319
0.0974791666666667,-328
0.0975,-567
0.0975208333333333,-697
0.0975416666666667,-560
0.0975625,-579
0.0975833333333333,-716
0.0976041666666667,-628
0.097625,-584
0.0976458333333333,-305
0.0976666666666667,171
0.0976875,586
0.0977083333333333,760
0.0977291666666667,470
0.09775,707
0.0977708333333333,955
0.0977916666666667,1020
0.0978125,986
0.0978333333333333,610
0.0978541666666667,671
0.097875,645
0.0978958333333333,911
0.0979166666666667,1025
0.0979375,768
0.0979583333333333,541
0.0979791666666667,269
0.098,460
0.0980208333333333,159
0.0980416666666667,236
0.0980625,558
0.0980833333333333,851
0.0981041666666667,1374
0.098125,1435
0.0981458333333333,1653
0.0981666666666667,1479
0.0981875,1444
0.0982083333333333,879
0.0982291666666667,187
0.09825,183
0.0982708333333333,305
0.0982916666666667,1060
0.0983125,784
0.0983333333333333,671
0.0983541666666667,471
0.098375,-90
0.0983958333333333,399
0.0984166666666667,205
0.0984375,145
0.0984583333333333,83
0.0984791666666667,-114
0.0985,-75
0.0985208333333333,242
0.0985416666666667,740
0.0985625,358
0.0985833333333333,475
0.0986041666666667,556
0.098625,314
0.0986458333333333,64
0.0986666666666667,-596
0.0986875,-1047
0.0987083333333333,-1339
0.0987291666666667,-1033
0.09875,-832
0.0987708333333333,-633
0.0987916666666667,-536
0.0988125,-702
0.0988333333333333,-515
0.0988541666666667,-660
0.098875,-283
0.0988958333333333,-98
0.0989166666666667,-380
0.0989375,-273
0.0989583333333333,-222
0.0989791666666667,62
0.099,-152
0.0990208333333333,-455
0.0990416666666667,-717
0.0990625,-1097
0.0990833333333333,-839
0.0991041666666667,-828
0.099125,-666
0.0991458333333333,-429
0.0991666666666667,-663
0.0991875,-514
0.0992083333333333,-218
0.0992291666666667,-134
0.09925,-206
0.0992708333333333,-26
0.0992916666666667,113
0.0993125,-334
0.0993333333333333,-446
0.0993541666666667,-231
0.099375,-130
0.0993958333333333,-12
0.0994166666666667,54
0.0994375,197
0.0994583333333333,117
0.0994791666666667,-155
0.0995,-196
0.0995208333333333,-189
0.0995416666666667,-448
0.0995625,-859
0.0995833333333333,-960
0.0996041666666667,-794
0.099625,-513
0.0996458333333333,-154
0.0996666666666667,131
0.0996875,483
0.0997083333333333,800
0.0997291666666667,743
0.09975,463
0.0997708333333333,407
0.0997916666666667,559
0.0998125,647
0.0998333333333333,513
0.0998541666666667,292
0.099875,239
0.0998958333333333,59
0.0999166666666667,-246
0.0999375,-308
0.0999583333333333,-292
0.0999791666666667,-244
0.1,-119
0.100020833333333,-85
0.100041666666667,3
0.1000625,11
0.100083333333333,-157
0.100104166666667,-153
0.100125,-153
0.100145833333333,-250
0.100166666666667,-323
0.1001875,-360
0.100208333333333,-357
0.100229166666667,-169
0.10025,49
0.100270833333333,-525
0.100291666666667,-1043
0.1003125,-764
0.100333333333333,-656
0.100354166666667,-644
0.100375,-633
0.100395833333333,-770
0.100416666666667,-784
0.1004375,-787
0.100458333333333,-952
